"rank","team","division","eval","eval_strength","eval_resume","estimate_spread","std.error_spread","statistic_spread","p.value_spread","percentile_spread","scale_spread","estimate_possessions","std.error_possessions","statistic_possessions","p.value_possessions","percentile_possessions","scale_possessions","estimate_wins","std.error_wins","statistic_wins","p.value_wins","percentile_wins","scale_wins","estimate_bt","std.error_bt","statistic_bt","p.value_bt","percentile_bt","scale_bt","logo","background"
15,"HOU","AFC South",51.5525796511082,47.9115250034798,55.1936342987365,0.271428726714762,4.84189922063991,0.0560583180991713,0.955307973565013,0.522352325484322,0.482000703333227,0.0859975219968076,0.727684582674389,0.118179667460796,0.905952056492024,0.547037349968102,0.476229796736369,0.360957932013163,1.26606498357988,0.285102215679744,0.775565832601653,0.612217083699174,0.553303068330858,0.3389949455788,0.46856946119681,0.72346786048102,0.469392492782852,0.765303753608574,0.550569617643873,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/HOU.png","#0B1F2E"
16,"ARI","NFC West",51.4663560085109,54.7695374199499,48.1631745970719,2.05945407971851,4.8970192294592,0.420552581727547,0.67418369098917,0.662959087200281,0.559540049261635,0.288775968450082,0.735968518127588,0.39237543636346,0.694875097114367,0.652609583600591,0.535850699137363,0.0743478725559633,1.2540049837056,0.0592883389795345,0.952722448923307,0.523638775538346,0.485960565639213,0.0609164242192099,0.46108711316135,0.132114783693582,0.894893502715363,0.552553248642319,0.477302926302225,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/ARI.png","#8B2D40"
17,"CIN","AFC North",50.8031640795692,52.9458058331613,48.6605223259772,1.45574560899291,4.89611104777067,0.297326918198833,0.766286550112575,0.616891533692444,0.533359682259085,0.253763834686292,0.735832028336518,0.344866525122549,0.730276473297027,0.634902641221214,0.525556434404141,0.107201538715082,1.27251066566237,0.0842441180320329,0.932862341719045,0.533568829140478,0.49367993217485,0.06937107636338,0.478262464715664,0.145048130433197,0.884672870985243,0.557663564507379,0.479530514344693,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/CIN.png","#E85C2F"
18,"ATL","NFC South",42.2082277813848,38.5629550596361,45.8535005031336,-2.28298922603124,4.89862314521036,-0.466047123519481,0.641296192600024,0.320590885205406,0.371226045160194,-0.173157507237873,0.736209569151337,-0.235201380820789,0.814106722337455,0.407026217158406,0.400033056032528,-0.0296000379902475,1.25777037184617,-0.0235337376780471,0.981224527156025,0.490612263578012,0.461536745836774,-0.0217087814483186,0.464736796893148,-0.046711991805783,0.962742772701143,0.481371386350572,0.455533264225898,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/ATL.png","#992934"
19,"SF","NFC West",38.7279993394437,40.0846920227383,37.3713066561491,-1.15310756679355,4.89698978675694,-0.235472732639127,0.813896193870715,0.406920920056097,0.420224391121349,-0.236294748967254,0.735964093210932,-0.32106831181984,0.748234256620313,0.374079311768036,0.381469449333416,-0.380802249818926,1.26533862409426,-0.300948886383285,0.763453471330031,0.381726735665016,0.37901753510085,-0.352384261782434,0.470504095494648,-0.748950466439546,0.453887061167456,0.226943530583728,0.368408598022133,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/SF.png","#9C1F14"
20,"MIA","AFC East",32.0813567200392,32.6401006133567,31.5226128267217,-2.79199475764877,4.89640718136715,-0.570212944763552,0.56867767871427,0.284266638682662,0.349152557259555,-0.500970674974918,0.735876533982495,-0.680780880813947,0.49618781984635,0.248005074776739,0.303649455007579,-0.651668760020523,1.26347158903433,-0.515776346438146,0.606010624739841,0.30300531236992,0.315374169871893,-0.554796428493669,0.468723911906403,-1.18363158866206,0.236558930338201,0.1182794651691,0.31507808666254,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/MIA.png","#3E8C95"
21,"IND","AFC South",31.6272466918686,29.3535188039157,33.9009745798215,-3.73353122418786,4.89971495699186,-0.761989474277505,0.446268846548253,0.223033143156325,0.30832197190989,-0.585662388801335,0.736373656540269,-0.795333162178796,0.426632499418087,0.21320986402124,0.278748404168425,-0.54864740249683,1.27146567041071,-0.431507837973796,0.666099154753062,0.333049577376531,0.33958028482639,-0.466130956942551,0.476186278916678,-0.978883637728908,0.327637477695783,0.163818738847891,0.338439206770041,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/IND.png","#0E2B5C"
22,"DAL","NFC East",31.0756697753534,21.1696019384503,40.9817376122565,-5.942964676245,4.8936678893466,-1.21441928848149,0.224910863017662,0.112293826750961,0.21250788042788,-0.816477518804349,0.735464848302978,-1.11015165536232,0.26723454372931,0.133466840607376,0.210884158341127,-0.222823716324213,1.2634880889433,-0.176356008635245,0.860014262952344,0.430007131476172,0.416136503769423,-0.219203986619551,0.472710819160704,-0.463716880880253,0.642850601160262,0.321425300580131,0.403498248475706,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/DAL.png","#869397"
23,"CHI","NFC North",29.3637786129429,33.1139352392226,25.6136219866632,-2.39338198219111,4.87738917706671,-0.490709659472058,0.623753185454757,0.311815906788859,0.366438762869431,-0.527531845113115,0.73301833559958,-0.719670736041841,0.47191732271372,0.235863874118138,0.29583994191502,-0.887394254943554,1.2861502758913,-0.689961563261798,0.490218359123713,0.245109179561856,0.259987611541012,-0.793123779531597,0.494050112018108,-1.60535087481678,0.108416608947156,0.0542083044735781,0.252284828192252,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/CHI.png","#0E1629"
24,"NO","NFC South",25.7069461821502,28.2759105342364,23.137981830064,-4.06458632693619,4.89823724482495,-0.829805932987521,0.406871783147374,0.203324257919977,0.293965466231576,-0.610135763733767,0.736151572537175,-0.828818121831772,0.407430300014745,0.203603666114745,0.271552744453152,-0.985272395897136,1.27932522093797,-0.770150060181535,0.44121088370251,0.220605441851255,0.236989957574842,-0.893760144278526,0.487537830865549,-1.83321188161294,0.0667710676166248,0.0333855338083124,0.225769679026437,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/NO.png","#CFBD93"
25,"NYJ","AFC East",20.3733308779614,23.2387441914402,17.5079175644826,-4.30062598359375,4.87367102511261,-0.882420245731374,0.377788663791055,0.188774795657179,0.283729391804753,-0.917962705313589,0.732459537960525,-1.25326063453223,0.2104411227812,0.105055434829823,0.181045492024051,-1.23015912881298,1.27712991345389,-0.963221607961653,0.33543632360894,0.16771816180447,0.179450855486919,-1.10274474851402,0.491275702787329,-2.24465558190122,0.0247902516109524,0.0123951258054762,0.170707495802732,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/NYJ.png","#285642"
26,"LV","AFC West",16.6406566558545,17.3831550059501,15.8981583057589,-6.63920412089052,4.89458506193363,-1.35643860243133,0.175304805787952,0.0874798290008655,0.182314823569553,-0.971350977536876,0.73560268932792,-1.32048317879907,0.187014361026742,0.0933368742742456,0.165348276549448,-1.29157716597382,1.29812403044471,-0.994956672615753,0.319757337561046,0.159878668780523,0.165019944231913,-1.17016778801662,0.500727530136151,-2.33693519447281,0.0194425540074799,0.00972127700373994,0.152943221883264,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/LV.png","#A6ACAF"
27,"NYG","NFC East",11.5677478970865,12.2377990205351,10.897696773638,-7.76463192054153,4.87178297315226,-1.59379676051486,0.111337812081465,0.0554907816830761,0.133509623280873,-1.15535864478526,0.732175784367104,-1.57797986419881,0.114926778304943,0.0572851178772193,0.111246357129829,-1.50382844317511,1.31181154566259,-1.1463753678243,0.25163987019375,0.125819935096875,0.115148937494385,-1.36046385450683,0.529711023911844,-2.56831327477383,0.0102194752995839,0.00510973764979194,0.102804997978374,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/NYG.png","#A5ACAF"
28,"CAR","NFC South",11.4987786911788,0,22.9975573823576,-10.8433087966218,4.87220499769099,-2.22554445097459,0.0262954108389403,0.0130223552695396,0,-1.53372197985609,0.732239210047059,-2.0945641244171,0.0364929604356665,0.01810487858113,0,-0.985983724138481,1.25907059385061,-0.783104401734181,0.433565806547761,0.21678290327388,0.236822822394388,-0.903785214857261,0.479772383544981,-1.88377915414659,0.0595948544020563,0.0297974272010282,0.223128325252764,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/CAR.png","#BFC0BF"
29,"NE","AFC East",7.82474385769861,7.84439000206546,7.80509771333177,-8.00301640818678,4.87224035503463,-1.64257422151127,0.100825489926894,0.0502355289931302,0.123171863125269,-1.41904969156082,0.732244523869731,-1.9379451061805,0.0529469827307428,0.0263149600422206,0.0337159369160398,-1.63729705564103,1.28057332130309,-1.2785656458741,0.201050054076483,0.100525027038241,0.0837888714476505,-1.47619375203156,0.503901412192194,-2.92952890449238,0.00339476238609114,0.00169738119304557,0.0723130828189848,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/NE.png","#092142"
30,"JAX","AFC South",7.72600998920474,11.698203274518,3.75381670389152,-7.37030178830662,4.85455283346344,-1.51822465243381,0.129314099943457,0.0644788873982166,0.150610108171645,-1.25022432567534,0.729586282513074,-1.71360722595951,0.08695028274267,0.0433004427842192,0.0833539573187144,-1.836698649261,1.29054123850654,-1.42320027788224,0.154678105089788,0.0773390525448938,0.0369370534043401,-1.60589799001251,0.517200453173126,-3.10498179218524,0.00190290738126587,0.000951453690632934,0.0381392806734902,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/JAX.png","#2B6576"
31,"CLE","AFC North",5.88164315866741,5.40470267215768,6.35858364517715,-9.09387417681013,4.89594521410506,-1.85742972584966,0.0635812898078649,0.0316250202975594,0.0758658236790831,-1.42410957715304,0.735807105347364,-1.93543874040294,0.0532540211700479,0.0264682396061744,0.0322282297640705,-1.69190748304634,1.32899232410064,-1.27307543645242,0.202991274403609,0.101495637201805,0.0709574905062451,-1.53729598474878,0.533904192033799,-2.87934803226167,0.00398498299888739,0.0019924914994437,0.0562141823972979,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/CLE.png","#2E1E05"
32,"TEN","AFC South",4.5822794039579,9.16455880791579,0,-8.35533876995414,4.89785055214069,-1.70591950101505,0.088373143116632,0.0440115342007746,0.107893083413618,-1.27728325624404,0.736093456849147,-1.73521886977702,0.0830493706142752,0.0413510227133575,0.0753980927446982,-1.99390295039704,1.34234296779431,-1.48539009644707,0.137440517586014,0.0687202587930069,0,-1.75065291999765,0.543690710106873,-3.21994267596281,0.00128216232566537,0.000641081162832683,0,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/TEN.png","#5D90D5"
