"rank","team","division","eval","eval_strength","eval_resume","estimate_spread","std.error_spread","statistic_spread","p.value_spread","percentile_spread","scale_spread","estimate_possessions","std.error_possessions","statistic_possessions","p.value_possessions","percentile_possessions","scale_possessions","estimate_wins","std.error_wins","statistic_wins","p.value_wins","percentile_wins","scale_wins","estimate_bt","std.error_bt","statistic_bt","p.value_bt","percentile_bt","scale_bt","logo","background"
14,"GB","NFC North",49.7277495573917,50.435963443469,49.0195356713145,0.318677178416079,4.42223850054691,0.072062413272524,0.942568520214113,0.528723880855685,0.492567444681304,0.0903675185824917,0.68421636347361,0.132074477324273,0.894955403558198,0.552537308406381,0.516151824188077,0.120214485460562,1.2064624214443,0.099642130018977,0.920628445325011,0.539685777337494,0.490926394967652,0.0895682909088993,0.448955281151309,0.199503814008399,0.841868660175227,0.579065669912386,0.489464318458637,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/GB.png","#253631"
15,"PIT","AFC North",49.7123841684827,45.5970104207223,53.8277579162432,-0.651847191303256,4.44134902629437,-0.146767837304406,0.883348697766596,0.441657635917194,0.437263671699849,-0.0219135712345166,0.687173176958315,-0.0318894450035351,0.974567406258905,0.487280108013586,0.474676536714597,0.296976908348085,1.21306652195449,0.244815022897175,0.806599661232987,0.596700169383506,0.54148528314553,0.237764097965296,0.447910885276601,0.530829023765449,0.59553726555438,0.70223136722281,0.535069875179333,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/PIT.png","#E4B043"
16,"WAS","NFC East",48.905241244757,45.3024086859934,52.5080738035205,-0.776661168984589,4.44384199687594,-0.174772453550461,0.86129840838485,0.430629217022774,0.430151347576965,-0.0186100274799395,0.687558893663859,-0.027066812241742,0.978412547040706,0.489203222525884,0.475896826142903,0.218331931159571,1.21371167417563,0.179887806803757,0.857240647810819,0.57137967609459,0.51899066838255,0.225094031087153,0.452729961940108,0.497192697656999,0.619053170439601,0.690473414780199,0.53117080768786,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/WAS.png","#521A17"
17,"NYJ","AFC East",47.4493350645498,52.3585338758269,42.5401362532728,0.526173321921729,4.44492359610063,0.11837623539431,0.905796416874369,0.547115222611671,0.504391279273198,0.162453168043508,0.68772624056027,0.236217783272545,0.813318338413674,0.593368159558292,0.54277939824334,-0.0819701123871606,1.20742753270187,-0.0678882253113243,0.945874611968685,0.472937305984343,0.433096069342524,-0.143609100318357,0.446766492426356,-0.321441072132395,0.747876162116602,0.373938081058301,0.417706655722932,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/NYJ.png","#285642"
18,"LAC","AFC West",44.2394098256507,45.4921121602293,42.986707491072,-0.70354343399229,4.41986170209238,-0.159177703152845,0.873565188136385,0.436764435090734,0.434317844311202,-0.0196182552705284,0.683848621119807,-0.0286880088145873,0.97711988777875,0.48855671000633,0.475524398893385,-0.109280512122432,1.20837310562902,-0.0904360678116432,0.927940696140122,0.463970348070061,0.425284547958324,-0.0892026947361991,0.447205558434962,-0.199466873910003,0.841897553456452,0.420948776728226,0.434449601863116,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/LAC.png","#377EBF"
19,"CLE","AFC North",42.6870359216795,46.7456474436142,38.6284243997448,-0.21440960845155,4.41893257030867,-0.0485206789287063,0.961312231877126,0.480650642223795,0.462190350030021,-0.0272032337565847,0.683704864248675,-0.0397879775017813,0.96827113488226,0.484131080603132,0.472722598842263,-0.247255992503355,1.20119300688463,-0.205842017965646,0.836914318354501,0.41845715917725,0.385819786331319,-0.244207345719429,0.444801574596686,-0.549025362468329,0.582988044580308,0.291494022290154,0.386748701663576,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/CLE.png","#2E1E05"
20,"SEA","NFC West",40.8494003484019,43.0438698886263,38.6549308081774,-1.21266263704867,4.40241437024389,-0.275453997525791,0.783031763206835,0.391483731928777,0.405306503942209,-0.0736359952460005,0.68114913986202,-0.108105539501844,0.913936477693588,0.456955987011262,0.455570893830318,-0.302494411424901,1.20187907549199,-0.251684564273718,0.801284888938408,0.400642444469204,0.370020087505317,-0.191143375787318,0.44366367018838,-0.430829451746992,0.66659238308432,0.33329619154216,0.403078528658231,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/SEA.png","#092142"
21,"NO","NFC South",35.4149255142067,39.3180486775325,31.5118023508808,-1.07837222187662,4.4241794040095,-0.243745138567238,0.807484702031409,0.403714105971635,0.412958827640591,-0.29608162799261,0.684516663402902,-0.432541154689668,0.665453525787895,0.332674073847959,0.373402145910059,-0.533706121651595,1.21104935738527,-0.440697250196225,0.659432187582603,0.329716093791301,0.303887213720228,-0.440477447046033,0.452071510795539,-0.974353474013208,0.329881062139882,0.164940531069941,0.326348833297389,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/NO.png","#CFBD93"
22,"TB","NFC South",35.1990023934042,31.4354044414686,38.9626003453398,-2.69682490190171,4.39878356494104,-0.613084245243573,0.539978155046426,0.269910318460197,0.320733900178729,-0.473206918571615,0.680587375407098,-0.695291942917048,0.487054879393894,0.243436181260234,0.307974188650644,-0.260552994923629,1.19595912227369,-0.217861120895403,0.827537320538623,0.413768660269312,0.382016479907445,-0.210130280207159,0.442051796423503,-0.475352168925123,0.634535980684399,0.317267990342199,0.397235526999351,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/TB.png","#C32C20"
23,"TEN","AFC South",31.0746071856888,27.9938444794881,34.1553698918894,-3.408959714997,4.44432588407581,-0.767036397400882,0.443264444631947,0.221529937718865,0.280154041223717,-0.549688396318431,0.687633761525506,-0.799391226950456,0.424278090322109,0.212031797933886,0.279722848366047,-0.404669128348399,1.23367921779772,-0.328018112415631,0.742897967890199,0.3714489839451,0.34079532353595,-0.388604702714055,0.467083269940587,-0.831981635230664,0.405419310581895,0.202709655290947,0.342312074301839,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/TEN.png","#5D90D5"
24,"CAR","NFC South",31.0716765563184,33.2911542025563,28.8521989100805,-2.29495084979455,4.44663531644466,-0.516109526973644,0.60590683445339,0.302888957191253,0.343634047808509,-0.434724760244681,0.687991080882413,-0.631875575606454,0.527631370288099,0.263734092197273,0.322189036242618,-0.635777647402724,1.2111003153504,-0.524958700236798,0.599611901461655,0.299805950730827,0.274691965248891,-0.51845540441525,0.447447725993057,-1.15869491405862,0.246580564678653,0.123290282339327,0.302352012952718,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/CAR.png","#BFC0BF"
25,"ATL","NFC South",30.8436221022922,34.0363388225156,27.6509053820687,-2.19983407076384,4.44336067476531,-0.495083391104647,0.620664148776498,0.310270628623758,0.349054124746672,-0.409050901322068,0.687484422677242,-0.594996610583725,0.551997832923553,0.275922868309595,0.33167265170364,-0.679786994622988,1.20832844907102,-0.562584614427987,0.573717771139968,0.286858885569984,0.262104088094104,-0.555623302051214,0.446086877595239,-1.24554953296646,0.21292981989292,0.10646490994646,0.290914019547271,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/ATL.png","#992934"
26,"LV","AFC West",24.3772470251091,31.2020213476644,17.5524727025538,-2.43900916220374,4.44408977989989,-0.548820857138194,0.583266824474813,0.291564197647519,0.335425116168932,-0.525614895390362,0.687597231080432,-0.764422646909813,0.444819182987342,0.222307708563887,0.288615310784357,-1.00729909683662,1.22563618036402,-0.821858160663506,0.411157627685955,0.205578813842977,0.168426667960204,-0.907516972322337,0.46236415616563,-1.96277535838492,0.0496722822739726,0.0248361411369863,0.182622786090873,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/LV.png","#A6ACAF"
27,"LA","NFC West",17.3985743272687,21.7209122670292,13.0762363875081,-4.26998997717152,4.44777709494739,-0.960027871455646,0.33730339331468,0.168520593866578,0.231089614162258,-0.756501332022357,0.688167738820453,-1.0992978736827,0.271937109609183,0.135819079764178,0.203328631178326,-1.20637487185679,1.23887131173256,-0.97376931762967,0.330171090749574,0.165085545374787,0.111485550703774,-1.01339780322043,0.474599301787397,-2.13527032046582,0.0327389357838049,0.0163694678919025,0.150039177046389,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/LA.png","#F8D347"
28,"DEN","AFC West",13.6409420193985,17.9460748382335,9.33580920056349,-5.04778523192786,4.42068060734249,-1.14185703068975,0.253822299827449,0.126756726003599,0.18676820036042,-0.840898590656952,0.683975323551661,-1.22942825815768,0.21923803676516,0.109455640392782,0.172153296404249,-1.30882796464451,1.22789563531639,-1.06591140728932,0.286463691857347,0.143231845928673,0.0821811636224314,-1.16126410954766,0.472593383698748,-2.4572161811895,0.0140018400262826,0.00700092001314131,0.104535020388838,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/DEN.png","#E85C2F"
29,"CHI","NFC North",10.3679113505803,11.4641325873536,9.27169011380697,-6.52991612463175,4.44422612583866,-1.46930330269806,0.142105913732225,0.0708752707103623,0.102311351077386,-0.963214408827667,0.6876183267591,-1.40079804645044,0.161624998665253,0.0806372364998121,0.126971300669685,-1.28571053092079,1.28423879984381,-1.00114599487039,0.316756231225856,0.158378115612928,0.0887933820312084,-1.1869177080089,0.516693941628875,-2.29713881348627,0.021610852230805,0.0108054261154025,0.096640420244931,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/CHI.png","#0E1629"
30,"ARI","NFC West",7.66790518614758,9.82466148525503,5.51114888704013,-6.19156681322672,4.42476209155847,-1.39929937138066,0.162073616922497,0.0808616140383356,0.121591643350507,-1.10417652448503,0.684606817824864,-1.61286229662921,0.107130933140081,0.0533872140430711,0.0749015863545931,-1.44588830453665,1.24286769802405,-1.16334852602201,0.244688124817178,0.122344062408589,0.0429781572083458,-1.28243906410102,0.490663449267383,-2.61368370930389,0.00895719146256087,0.00447859573128044,0.0672448205324568,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/ARI.png","#8B2D40"
31,"IND","AFC South",6.28080195016524,0,12.5616039003305,-8.32537517139173,4.44242894928662,-1.87405927397638,0.0612515318124417,0.0304611278978964,0,-1.30694863909168,0.687340264505151,-1.90145799189084,0.0575665910599525,0.0286210249097764,0,-1.1561792412632,1.24444325564731,-0.929073492114993,0.352851000888361,0.176425500444181,0.125842874125474,-1.09349818856416,0.488096503806072,-2.24033194263286,0.0250693809899486,0.0125346904949743,0.125389203881136,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/IND.png","#0E2B5C"
32,"HOU","AFC South",0.691504528624862,1.38300905724972,0,-8.23059750960345,4.44272353432527,-1.85260177591795,0.0642722237407934,0.0319697288661602,0.00540075288657426,-1.24668834878852,0.687385843210112,-1.81366602338863,0.070067740379333,0.0348645794993191,0.0222594282584202,-1.59614721000665,1.26047249356534,-1.26630864073188,0.205402604609717,0.102701302304858,0,-1.5009519201155,0.505800640838097,-2.96747730020363,0.0030025445258353,0.00150127226291765,0,"/Users/nicholasschaefer/Desktop/CFB/nfl_logos_resized/HOU.png","#0B1F2E"
